,time,BlkCnt,PriceBTC,PriceUSD,HashRate,DiffLast,BlkHeight,Reward,BTCGenFrmBlk,totalBTC,btcSupplyOnDate,s2f_ratio_10,s2f_ratio_usd_10,s2f_ratio_463,s2f_ratio_usd_463
2018-10-11,,,,,,,,,,,17317254.82976569,27.14198527618176,9689.24237758148,23.492792134872854,6016.678477752217
2018-10-12,,,,,,,,,,,17318904.82973839,27.242174466107947,9807.771652387057,23.498641137589612,6021.623204215166
2018-10-13,,,,,,,,,,,17320667.32973839,27.323544237007063,9904.777240504172,23.503605269244932,6025.8220851787055
2018-10-14,,,,,,,,,,,17322092.32973839,28.054133829344945,10805.930193812448,23.523463037343717,6042.639069167148
2018-10-15,,,,,,,,,,,17324117.32971109,27.408056817030154,10006.23542396044,23.517971359037404,6037.9850536664335
2018-10-16,,,,,,,,,,,17325804.82968379,27.21389910290562,9774.218583270327,23.542073460244882,6058.429379377164
2018-10-17,,,,,,,,,,,17327529.82965649,27.295011381033852,9870.685808529184,23.55680471237473,6070.948719362586
2018-10-18,,,,,,,,,,,17329254.82962919,27.238883351298224,9803.862116440238,23.572954091055845,6084.69395843995
2018-10-19,,,,,,,,,,,17331029.82960189,27.0087730590189,9533.196151418008,23.580763855542294,6091.348866554516
2018-10-20,,,,,,,,,,,17332817.32960189,27.03081999506218,9558.900316040346,23.58192233130588,6092.336466444011
2018-10-21,,,,,,,,,,,17334542.32960189,27.444416040325127,10050.107019882,23.580533710961827,6091.152681724737
2018-10-22,,,,,,,,,,,17336479.82957459,26.99803969859517,9520.699753759849,23.586119881623187,6095.9158103168975
2018-10-23,,,,,,,,,,,17338404.82954649,26.75342275324832,9238.987245102608,23.586772807844,6096.472706619073
2018-10-24,,,,,,,,,,,17339817.32951919,26.774492407141928,9263.020336923235,23.60707057960869,6113.802850082082
2018-10-25,,,,,,,,,,,17341529.82949189,27.258197127002184,9826.820595320843,23.61374837454071,6119.511818250948
2018-10-26,,,,,,,,,,,17343317.32946459,27.105187170104276,9645.960074113857,23.623000100641065,6127.427425174851
2018-10-27,,,,,,,,,,,17345017.32946459,27.146639019733346,9694.725781373125,23.631778925441576,6134.945022141123
2018-10-28,,,,,,,,,,,17346767.32946459,27.110584404499804,9652.299905608596,23.641338976856225,6143.138918383259
2018-10-29,,,,,,,,,,,17348592.32943729,27.03617022108427,9565.145333153265,23.653128702591772,6153.254362529626
2018-10-30,,,,,,,,,,,17350517.32943729,26.828910286803207,9325.293613905122,23.664364666006268,6162.905483570601
2018-10-31,,,,,,,,,,,17352554.82940999,26.366077612434246,8804.865807859695,23.66199711470389,6160.871000743284
2018-11-01,,,,,,,,,,,17354479.82940999,26.387336359368888,8828.315193255494,23.66229205193737,6161.124420509399
2018-11-02,,,,,,,,,,,17356267.32940999,26.593410411787023,9057.88544700624,23.668743083943326,6166.66917679181
2018-11-03,,,,,,,,,,,17358279.82940925,25.73126560914789,8124.4560342816185,23.667750986479277,6165.816228311559
2018-11-04,,,,,,,,,,,17359817.32940925,25.98006334570003,8386.585593761163,23.681968614800404,6178.0475863080255
2018-11-05,,,,,,,,,,,17361617.32940925,25.964993460454778,8370.542831889608,23.68561594677276,6181.188092108219
2018-11-06,,,,,,,,,,,17363217.32938195,26.11021738404427,8526.035060920774,23.693926134118936,6188.347667258154
2018-11-07,,,,,,,,,,,17364842.32935391,26.29343858077461,8725.069150076313,23.702983988505423,6196.157969980791
2018-11-08,,,,,,,,,,,17366354.82932661,26.758840388361044,9245.162712610501,23.716134676862364,6207.509619053802
2018-11-09,,,,,,,,,,,17367942.32929931,27.280151674422314,9852.963662846716,23.722315839350653,6212.850190850557
2018-11-10,,,,,,,,,,,17369579.82929931,27.924373813242532,10641.867991930372,23.741694101297334,6229.613914532182
2018-11-11,,,,,,,,,,,17371404.82929931,28.092478813299127,10854.747105894849,23.755328786063142,6241.427868348785
2018-11-12,,,,,,,,,,,17373154.82927201,28.157760313470295,10938.21009425056,23.757849693359326,6243.613851069371
2018-11-13,,,,,,,,,,,17374654.82924471,29.04240092661805,12113.783555237016,23.77174033307638,6255.668569687524
2018-11-14,,,,,,,,,,,17376342.32924471,28.781327589596682,11758.128981308399,23.784490489161378,6266.747811783401
2018-11-15,,,,,,,,,,,17377929.8291894,29.15928000990332,12275.407922730803,23.79069568802877,6272.144760671998
2018-11-16,,,,,,,,,,,17379504.8291621,29.206728521122248,12341.448091591074,23.795816147707193,6276.600700448129
2018-11-17,,,,,,,,,,,17381317.3291621,28.877032500925758,11887.648593229604,23.79807385825302,6278.566111903255
2018-11-18,,,,,,,,,,,17382854.8291621,28.835790788671,11831.713986350798,23.804567024562534,6284.221017949967
2018-11-19,,,,,,,,,,,17384429.8291348,28.860290593900316,11864.91999344251,23.814682369879232,6293.037554912907
2018-11-20,,,,,,,,,,,17386079.8291075,28.841145755443208,11838.966344834418,23.816349756421925,6294.491676526924
2018-11-21,,,,,,,,,,,17387392.3290802,29.76881350776566,13142.72857240486,23.83501850223164,6310.788613809348
2018-11-22,,,,,,,,,,,17388917.3290529,30.19678675679742,13776.627663153857,23.840078076012635,6315.210443670435
2018-11-23,,,,,,,,,,,17390479.8290256,30.080123040639503,13601.763294461178,23.861643242043545,6334.081604776594
2018-11-24,,,,,,,,,,,17392267.3290256,29.89414002851376,13326.20586168142,23.866373770520447,6338.226427088897
2018-11-25,,,,,,,,,,,17393854.8290256,29.896871048682705,13330.223815373522,23.877262437869053,6347.774106515087
2018-11-26,,,,,,,,,,,17395242.3289983,30.25581078272518,13865.691399979363,23.88607695780504,6355.51041711758
2018-11-27,,,,,,,,,,,17396879.8289983,30.599227616619107,14391.863687421725,23.882710493824415,6352.5549704397545
2018-11-28,,,,,,,,,,,17398354.82796581,30.725331278423713,14588.518810116117,23.874455176698476,6345.3116137175675
2018-11-29,,,,,,,,,,,17399667.32793851,31.257475710350473,15439.043218001863,23.895703063078326,6363.966542564094
2018-11-30,,,,,,,,,,,17400929.82791121,32.0761611174785,16814.129181806795,23.89752892571603,6365.57136976971
2018-12-01,,,,,,,,,,,17402479.82791121,31.573617235115336,15960.365263547805,23.891523478195367,6360.293991815738
2018-12-02,,,,,,,,,,,17403904.82791121,31.78707124187671,16319.212795958827,23.890357772857506,6359.269964119494
2018-12-03,,,,,,,,,,,17405329.82788391,32.08427870675933,16828.175399560023,23.907121546014405,6374.007359772431
2018-12-04,,,,,,,,,,,17407054.82785661,32.223196107278106,17069.819647887678,23.906387182866503,6373.361267206123
2018-12-05,,,,,,,,,,,17408679.82782931,32.14462100322698,16932.844764570636,23.9155566861204,6381.431868453694
2018-12-06,,,,,,,,,,,17410367.32780201,31.50955499576848,15853.749628068883,23.929851960192966,6394.028156327453
2018-12-07,,,,,,,,,,,17411792.32777471,31.96156806289708,16616.71467312403,23.94953793201781,6411.4028096767315
2018-12-08,,,,,,,,,,,17413379.82777471,31.72494253732724,16214.19122955872,23.96876609122711,6428.405142295609
2018-12-09,,,,,,,,,,,17414979.82777471,31.131638828626727,15234.880436621512,23.98406839068647,6441.958503894203
2018-12-10,,,,,,,,,,,17416529.82774741,30.560115930140686,14331.24750775099,23.997146650743534,6453.557790926235
2018-12-11,,,,,,,,,,,17418092.32771934,30.53836830214706,14297.61963611087,24.017486743466826,6471.626608860064
2018-12-12,,,,,,,,,,,17419592.32769204,30.3948568615377,14077.08857829485,24.047550397214366,6498.397735571643
2018-12-13,,,,,,,,,,,17421229.82766474,29.991091699498234,13469.3615831355,24.06117548796598,6510.556004430979
2018-12-14,,,,,,,,,,,17423054.82763744,29.80660114092574,13197.86282634912,24.074722156849212,6522.660002904217
2018-12-15,,,,,,,,,,,17424917.32763744,29.37337261925095,12575.35034893521,24.086880676655138,6533.5370327149585
2018-12-16,,,,,,,,,,,17426354.82763744,29.83558217702926,13240.256840503253,24.108622171300883,6553.018509815028
2018-12-17,,,,,,,,,,,17428354.82761014,28.802138021460095,11786.208102657238,24.103524619581453,6548.447217646362
2018-12-18,,,,,,,,,,,17429954.82758283,28.783041020455066,11760.43911787202,24.122609480176973,6565.573224542041
2018-12-19,,,,,,,,,,,17431817.32755549,28.336911134052272,11169.552716410466,24.139547374611343,6580.798752988981
2018-12-20,,,,,,,,,,,17433504.82752819,28.109879641967996,10876.950678028812,24.162096537427797,6601.106433484585
2018-12-21,,,,,,,,,,,17435254.82750089,27.805274001608097,10492.819356399381,24.177085415614663,6614.629493889715
2018-12-22,,,,,,,,,,,17437442.32750089,26.736644816747404,9219.880607797715,24.182108020444048,6619.165235223733
2018-12-23,,,,,,,,,,,17439642.32750089,25.92227954534022,8325.187648353367,24.182756618455848,6619.75111973145
2018-12-24,,,,,,,,,,,17441542.32747359,25.81982269701894,8217.093880240296,24.19431788558754,6630.200583091818
2018-12-25,,,,,,,,,,,17443529.82747359,25.649160482494793,8039.220046903975,24.185501539661267,6622.231032290017
2018-12-26,,,,,,,,,,,17445492.32747359,24.947583693122017,7336.121514919401,24.187999212554136,6624.4881297269385
2018-12-27,,,,,,,,,,,17447667.32744629,24.72435870085459,7121.723741047756,24.170322837108557,6608.525864799149
2018-12-28,,,,,,,,,,,17449754.8274135,24.11782894236001,6561.280430216272,24.17665667668049,6614.242414912051
2018-12-29,,,,,,,,,,,17451479.82740804,24.289080226458236,6716.283719045507,24.17953773569868,6616.843828923002
2018-12-30,,,,,,,,,,,17453679.82740804,23.67436292896042,6171.502349506681,24.179089102911632,6616.438695033499
2018-12-31,,,,,,,,,,,17455617.32738074,23.45872153569977,5987.931551444146,24.178257927999375,6615.688155531701
2019-01-01,,,,,,,,,,,17457479.82738074,23.84220330997439,6317.068442188611,24.172201871047555,6610.221410631721
2019-01-02,,,,,,,,,,,17459367.32735344,24.222987249846796,6656.162514854696,24.170203457309984,6608.418152707926
2019-01-03,,,,,,,,,,,17461304.82732614,24.179657345503934,6616.951844424043,24.170104499109055,6608.328867216041
2019-01-04,,,,,,,,,,,17463167.32729884,24.33634276424522,6759.507275623428,24.183048714225787,6620.0149843117
2019-01-05,,,,,,,,,,,17465204.82729884,24.246478028684813,6677.487652720618,24.18821189538062,6624.6803517461985
2019-01-06,,,,,,,,,,,17466967.32729884,24.767786870246727,7163.087747052931,24.18968387649165,6626.010829856028
2019-01-07,,,,,,,,,,,17468729.82727154,25.195018619253396,7578.983491834528,24.188230868916236,6624.697500152388
2019-01-08,,,,,,,,,,,17470842.32724424,24.693233778812516,7092.180818519969,24.184364665014545,6621.203838761661
2019-01-09,,,,,,,,,,,17472892.32720693,24.88916143009136,7279.58092048053,24.194296773313706,6630.181490635788
2019-01-10,,,,,,,,,,,17474842.32717963,24.875739722438027,7266.634536584193,24.18909573682194,6625.479206297021
2019-01-11,,,,,,,,,,,17476692.32715233,24.89458031201123,7284.812447536747,24.183387083701646,6620.320659387384
2019-01-12,,,,,,,,,,,17478417.32715233,25.109650180377546,7494.569489112736,24.193572792277756,6629.526796277687
2019-01-13,,,,,,,,,,,17480129.82715233,25.412585258667306,7797.110800792965,24.203746428777478,6638.730925033453
2019-01-14,,,,,,,,,,,17481992.32712503,25.415295877359934,7799.855662682927,24.218537999345607,6652.128799246073
2019-01-15,,,,,,,,,,,17483642.32709773,25.952475531446566,8357.233047205964,24.231567571668055,6663.946296366515
2019-01-16,,,,,,,,,,,17485304.82707043,26.09663563864655,8511.408361408723,24.243892591570372,6675.138241208028
2019-01-17,,,,,,,,,,,17486892.32704313,26.350741569288704,8787.976418402097,24.250611843607995,6681.245287327907
2019-01-18,,,,,,,,,,,17488617.32701583,26.928451229020602,9439.957648093876,24.25863557186369,6688.543056248231
2019-01-19,,,,,,,,,,,17490279.82701583,27.531812169024573,10156.10865410435,24.2621638977443,6691.753909276839
2019-01-20,,,,,,,,,,,17492242.32701583,27.51510390755031,10135.783463709291,24.259153431355507,6689.0142523612185
2019-01-21,,,,,,,,,,,17494117.32701583,27.478536135782488,10091.398617260593,24.278422232389616,6706.563227821468
2019-01-22,,,,,,,,,,,17495742.32701583,27.639870271977195,10288.245199402496,24.296982557866,6723.497278672958
2019-01-23,,,,,,,,,,,17497567.32701583,27.464239153906814,10074.082273456064,24.306278009410185,6731.9894429296755
2019-01-24,,,,,,,,,,,17499592.32701504,27.21356232313271,9773.819425088548,24.305186044459425,6730.991455280747
2019-01-25,,,,,,,,,,,17501317.32701504,27.10064507007073,9640.626970891324,24.322448130467247,6746.779995665494
2019-01-26,,,,,,,,,,,17503192.32701504,26.781241023085784,9270.727346627733,24.335888965315075,6759.0913383689485
2019-01-27,,,,,,,,,,,17504904.82701504,26.59780381480259,9062.824574993678,24.34430145243043,6766.8048491468135
2019-01-28,,,,,,,,,,,17506717.32701504,26.4718342961915,8921.950773528677,24.360626152092475,6781.790663706615
2019-01-29,,,,,,,,,,,17508542.32699504,26.238781614280292,8665.359785103554,24.37254542053624,6792.746961413516
2019-01-30,,,,,,,,,,,17510242.32699504,26.624417575672098,9092.784288285027,24.38651238486917,6805.601210111819
2019-01-31,,,,,,,,,,,17512179.82699504,26.535135569453598,8992.549368823124,24.400469216809846,6818.463059088156
2019-02-01,,,,,,,,,,,17514154.82699504,26.03315175890107,8443.272001256355,24.411524456828325,6828.6629775138435
2019-02-02,,,,,,,,,,,17515954.82699504,26.071266173300245,8484.133875629243,24.399329054603076,6817.411713351864
2019-02-03,,,,,,,,,,,17517679.82699504,26.50675251979046,8960.84637936344,24.38222540849761,6801.653965575826
2019-02-04,,,,,,,,,,,17519517.32699504,26.345502553431757,8782.211934994299,24.3875073674731,6806.517571132551
2019-02-05,,,,,,,,,,,17521354.82699504,26.40272629520253,8845.318143759576,24.3901982334207,6808.996240874554
2019-02-06,,,,,,,,,,,17523404.82699504,25.92359103433804,8326.577680041835,24.383575663186207,6802.897043870674
2019-02-07,,,,,,,,,,,17525579.82699504,25.428023414690006,7812.752992557269,24.38009977088117,6799.697371127771
2019-02-08,,,,,,,,,,,17527617.32698958,25.147370447595584,7531.786786863965,24.37827336968717,6798.016529431789
2019-02-09,,,,,,,,,,,17529492.32698958,24.921177487226817,7310.528040073303,24.36955706544689,6789.998880908083
2019-02-10,,,,,,,,,,,17531242.32698958,25.16908846280661,7553.273539691634,24.368421651805008,6788.954961804639
2019-02-11,,,,,,,,,,,17533054.82698958,25.38835229695712,7772.601609951531,24.369594355083468,6790.0331675476455
2019-02-12,,,,,,,,,,,17534654.82698412,25.662522653616584,8053.049082626204,24.373781454711576,6793.883840547418
2019-02-13,,,,,,,,,,,17536567.32697866,25.410267850828603,7794.764651071299,24.377686979089546,6797.476934082387
2019-02-14,,,,,,,,,,,17538329.8269732,25.514247263219787,7900.518843157259,24.381373465675814,6800.869727131066
2019-02-15,,,,,,,,,,,17539917.32696774,25.860585549030137,8259.981486183544,24.39331085430843,6811.864191483637
2019-02-16,,,,,,,,,,,17541792.32696774,26.109763896355503,8525.546400242469,24.384958532283484,6804.170311923482
2019-02-17,,,,,,,,,,,17543779.82696774,26.38202597213001,8822.453516103988,24.358689363477847,6780.011514430722
2019-02-18,,,,,,,,,,,17545717.32696228,26.530867105767385,8987.776640553935,24.333879386441023,6757.249638513757
2019-02-19,,,,,,,,,,,17547667.32695682,26.42421263377176,8869.094616746339,24.330835274096998,6754.460495720997
2019-02-20,,,,,,,,,,,17549292.32695136,26.60986204851451,9076.39026349475,24.332469830502603,6755.958044755652
2019-02-21,,,,,,,,,,,17550779.8269459,27.10057363478657,9640.543111626552,24.346791350247404,6769.089042587348
2019-02-22,,,,,,,,,,,17552804.82694044,26.468402383761326,8918.134309492008,24.346062897841332,6768.420716102628
2019-02-23,,,,,,,,,,,17554592.32694044,26.654862712236707,9127.141638057936,24.35751548642365,6778.933340072398
2019-02-24,,,,,,,,,,,17556304.82694044,26.731693347209866,9214.247164253271,24.359646713158618,6780.890902724242
2019-02-25,,,,,,,,,,,17558092.32693498,26.439927430925685,8886.512563121942,24.368525396267863,6789.050341629231
2019-02-26,,,,,,,,,,,17560104.82692952,26.24420756624739,8671.274531055373,24.376629785948495,6796.504182684341
2019-02-27,,,,,,,,,,,17561867.32692331,26.57368366492416,9035.731470971765,24.39102052364011,6809.753812442177
2019-02-28,,,,,,,,,,,17563742.32691785,26.66877034592349,9142.866472971447,24.393021127721198,6811.597203577575
2019-03-01,,,,,,,,,,,17565767.32691239,26.56121602971695,9021.749279558442,24.394132366759543,6812.621268637037
2019-03-02,,,,,,,,,,,17567417.32691239,26.527036167684535,8983.49462952735,24.40282572240509,6820.6363554976715
2019-03-03,,,,,,,,,,,17569242.32691239,26.044321397581072,8455.232557237332,24.409190183781366,6826.5084174022295
2019-03-04,,,,,,,,,,,17570954.82690693,26.495799629188827,8948.633197820118,24.417611951925156,6834.2840331337175
2019-03-05,,,,,,,,,,,17572817.32690147,26.389450535696756,8830.649604883301,24.428108204745307,6843.983608836295
2019-03-06,,,,,,,,,,,17574417.32690147,26.555950521892676,9015.848654896485,24.440820880642953,6855.744221189446
2019-03-07,,,,,,,,,,,17576192.32689601,26.576995935419465,9039.448650547674,24.454912832185553,6868.797266304104
2019-03-08,,,,,,,,,,,17578017.32689601,26.858270106440983,9359.012504193637,24.465377599267985,6878.501735656605
2019-03-09,,,,,,,,,,,17579742.32687417,26.917317559463978,9427.083917089985,24.4846215459368,6896.372487194532
2019-03-10,,,,,,,,,,,17581442.32687417,27.18635147474751,9741.606105733921,24.49641031729586,6907.336013202523
2019-03-11,,,,,,,,,,,17583217.32686871,27.579020090090975,10213.689430880559,24.51166937466748,6921.544926325543
2019-03-12,,,,,,,,,,,17585004.82686871,27.365976178662915,9955.627123140997,24.528453361902937,6937.197335136268
2019-03-13,,,,,,,,,,,17586692.32686325,27.58447600013304,10220.358784700522,24.546975985848242,6954.499778778738
2019-03-14,,,,,,,,,,,17588629.82685724,27.235984385198606,9800.419316263413,24.562150146919965,6968.6967348847875
